temps;pitch_deg;yaw_deg;roll_deg
4.2429609298706055;-0.4375;66.4375;1.4375
4.248887777328491;-0.4375;66.4375;1.4375
4.253403902053833;-0.4375;66.4375;1.4375
4.257865905761719;-0.4375;66.4375;1.4375
4.265955924987793;-0.4375;66.4375;1.4375
4.272311687469482;-0.4375;66.4375;1.4375
4.277464866638184;-0.4375;66.4375;1.4375
4.283356666564941;-0.4375;66.4375;1.4375
4.288888454437256;-0.4375;66.4375;1.4375
4.296242713928223;-0.4375;66.4375;1.4375
4.3008317947387695;-0.4375;66.4375;1.4375
4.307851552963257;-0.4375;66.4375;1.4375
4.315955400466919;-0.4375;66.4375;1.4375
4.320425510406494;-0.4375;66.4375;1.4375
4.326465606689453;-0.4375;66.4375;1.4375
4.334507465362549;-0.4375;66.4375;1.4375
4.338995456695557;-0.4375;66.4375;1.4375
4.346205472946167;-0.4375;66.4375;1.4375
4.352989435195923;-0.4375;66.4375;1.4375
4.3578503131866455;-0.4375;66.4375;1.4375
4.363943099975586;-0.4375;66.4375;1.4375
4.368387222290039;-0.4375;66.4375;1.4375
4.375645160675049;-0.4375;66.4375;1.4375
4.38010311126709;-0.4375;66.4375;1.4375
4.386385202407837;-0.4375;66.4375;1.4375
4.39518928527832;-0.4375;66.4375;1.4375
4.399688243865967;-0.4375;66.4375;1.4375
4.407212018966675;-0.4375;66.4375;1.4375
4.418240070343018;-0.4375;66.4375;1.4375
4.426009893417358;-0.4375;66.4375;1.4375
4.431730031967163;-0.4375;66.4375;1.4375
4.446056842803955;-0.4375;66.4375;1.4375
4.45051383972168;-0.4375;66.4375;1.4375
4.456808805465698;-0.4375;66.4375;1.4375
4.4616968631744385;-0.4375;66.4375;1.4375
4.46743369102478;-0.4375;66.4375;1.4375
4.474435567855835;-0.4375;66.4375;1.4375
4.480059623718262;-0.4375;66.4375;1.4375
4.486644744873047;-0.4375;66.4375;1.4375
4.491094589233398;-0.4375;66.4375;1.4375
4.499516725540161;-0.4375;66.4375;1.4375
4.504133701324463;-0.4375;66.4375;1.4375
4.509751558303833;-0.4375;66.4375;1.4375
4.516552448272705;-0.4375;66.4375;1.4375
4.523174285888672;-0.4375;66.4375;1.4375
4.528284311294556;-0.4375;66.4375;1.4375
4.533938407897949;-0.4375;66.4375;1.4375
4.538691282272339;-0.4375;66.4375;1.4375
4.548076391220093;-0.4375;66.4375;1.4375
4.553842067718506;-0.4375;66.4375;1.4375
4.558692455291748;-0.4375;66.4375;1.4375
4.5663862228393555;-0.4375;66.4375;1.4375
4.570881366729736;-0.4375;66.4375;1.4375
4.577225208282471;-0.4375;66.4375;1.4375
4.583072900772095;-0.4375;66.4375;1.4375
4.589598894119263;-0.4375;66.4375;1.4375
4.596644163131714;-0.4375;66.4375;1.4375
4.603991985321045;-0.4375;66.4375;1.4375
4.608890771865845;-0.4375;66.4375;1.4375
4.615127801895142;-0.4375;66.4375;1.4375
4.619626045227051;-0.4375;66.4375;1.4375
4.626873731613159;-0.4375;66.4375;1.4375
4.633556842803955;-0.4375;66.4375;1.4375
4.638650894165039;-0.4375;66.4375;1.4375
4.645857810974121;-0.4375;66.4375;1.4375
4.651382684707642;-0.4375;66.4375;1.4375
4.656460762023926;-0.4375;66.4375;1.4375
4.6608967781066895;-0.4375;66.4375;1.4375
4.669415712356567;-0.4375;66.4375;1.4375
4.675984621047974;-0.4375;66.4375;1.4375
4.680464744567871;-0.4375;66.4375;1.4375
4.688087463378906;-0.4375;66.4375;1.4375
4.693098545074463;-0.4375;66.4375;1.4375
4.700303316116333;-0.4375;66.4375;1.4375
4.7047975063323975;-0.4375;66.4375;1.4375
4.7127392292022705;-0.4375;66.4375;1.4375
4.718415260314941;-0.4375;66.4375;1.4375
4.723426342010498;-0.4375;66.4375;1.4375
4.730159282684326;-0.4375;66.4375;1.4375
4.737120151519775;-0.4375;66.4375;1.4375
4.741586208343506;-0.4375;66.4375;1.4375
4.748121023178101;-0.4375;66.4375;1.4375
4.765164136886597;-0.4375;66.4375;1.4375
4.776285886764526;-0.4375;66.4375;1.4375
4.781177043914795;-0.4375;66.4375;1.4375
4.790359973907471;-0.4375;66.4375;1.4375
4.799397945404053;-0.4375;66.4375;1.4375
4.805206775665283;-0.4375;66.4375;1.4375
4.809930086135864;-0.4375;66.4375;1.4375
4.817676782608032;-0.4375;66.4375;1.4375
4.8222668170928955;-0.4375;66.4375;1.4375
4.828401565551758;-0.4375;66.4375;1.4375
4.8369245529174805;-0.4375;66.4375;1.4375
4.841372728347778;-0.4375;66.4375;1.4375
4.848425626754761;-0.4375;66.4375;1.4375
4.853838682174683;-0.4375;66.4375;1.4375
4.86010479927063;-0.4375;66.4375;1.4375
4.86616063117981;-0.4375;66.4375;1.4375
4.871419668197632;-0.4375;66.4375;1.4375
4.87894868850708;-0.4375;66.4375;1.4375
4.884069442749023;-0.4375;66.4375;1.4375
4.889455318450928;-0.4375;66.4375;1.4375
4.89484429359436;-0.4375;66.4375;1.4375
4.901113271713257;-0.4375;66.4375;1.4375
4.907984495162964;-0.4375;66.4375;1.4375
4.91519021987915;-0.4375;66.4375;1.4375
4.921571254730225;-0.4375;66.4375;1.4375
4.9284303188323975;-0.4375;66.4375;1.4375
4.933014154434204;-0.4375;66.4375;1.4375
4.940716028213501;-0.4375;66.4375;1.4375
4.9474780559539795;-0.4375;66.4375;1.4375
4.953214883804321;-0.4375;66.4375;1.4375
4.961513996124268;-0.4375;66.4375;1.4375
4.96835994720459;-0.4375;66.4375;1.4375
4.972839832305908;-0.4375;66.4375;1.4375
4.979067802429199;-0.4375;66.4375;1.4375
4.985949993133545;-0.4375;66.4375;1.4375
4.991488695144653;-0.4375;66.4375;1.4375
4.998726844787598;-0.4375;66.4375;1.4375
5.011824607849121;-0.4375;66.4375;1.4375
5.020153522491455;-0.4375;66.4375;1.4375
5.025756597518921;-0.4375;66.4375;1.4375
5.032890558242798;-0.4375;66.4375;1.4375
5.039193630218506;-0.4375;66.4375;1.4375
5.043678522109985;-0.4375;66.4375;1.4375
5.051426649093628;-0.4375;66.4375;1.4375
5.056231498718262;-0.4375;66.4375;1.4375
5.061991453170776;-0.4375;66.4375;1.4375
5.069869518280029;-0.4375;66.4375;1.4375
5.078401327133179;-0.4375;66.4375;1.4375
5.082883358001709;-0.4375;66.4375;1.4375
5.089355230331421;-0.4375;66.4375;1.4375
5.09693717956543;-0.4375;66.4375;1.4375
5.101405143737793;-0.4375;66.4375;1.4375
5.106030225753784;-0.4375;66.4375;1.4375
5.115979194641113;-0.4375;66.4375;1.4375
5.17395281791687;-0.4375;66.4375;1.4375
5.180253982543945;-0.4375;66.4375;1.4375
5.185833692550659;-0.4375;66.4375;1.4375
5.192887783050537;-0.4375;66.4375;1.4375
5.20542573928833;-0.4375;66.4375;1.4375
5.212815523147583;-0.4375;66.4375;1.4375
5.2202064990997314;-0.4375;66.4375;1.4375
5.225409507751465;-0.4375;66.4375;1.4375
5.231416463851929;-0.4375;66.4375;1.4375
5.240034580230713;-0.4375;66.4375;1.4375
5.256885528564453;-0.4375;66.4375;1.4375
5.266392230987549;-0.4375;66.4375;1.4375
5.272512197494507;-0.4375;66.4375;1.4375
5.279881238937378;-0.4375;66.4375;1.4375
5.284712076187134;-0.4375;66.4375;1.4375
5.2919392585754395;-0.4375;66.4375;1.4375
5.300053358078003;-0.4375;66.4375;1.4375
5.305588245391846;-0.4375;66.4375;1.4375
5.314507961273193;-0.4375;66.4375;1.4375
5.321609973907471;-0.4375;66.4375;1.4375
5.327517032623291;-0.4375;66.4375;1.4375
5.33227014541626;-0.4375;66.4375;1.4375
5.3515589237213135;-0.4375;66.4375;1.4375
